1579,1661,1784,1825,1836,1866,1907,1988,1999,2040,2070,2081,2111,2192,2244,2274,2285,2315,2396,2418,2431,2448,2489,2519,2592,2605,2635,2646,2663,2676,2693,2738,2764,2779,2809,2850,2867,2880,2953,2968,3054,3213,3228,3241,3329,3415,3503,3572,3590,3603,3691,3777,3865,3953,4039,4052,4226,4400,4413,4587,4761,Patient ID
0.102377,0.006093,0.076932,0.012245,0.153589,0.015286,0.010534,0.024268,0.006732,0.22355,0.019837,0.033096,0.015846,0.039986,0.097941,0.005639,0.077095,0.010254,0.015529,0.038292,0.413287,0.011136,,0.046444,0.003638,0.262249,0.010888,0.019352,0.01338,0.002973,0.002709,0.0083,0.004319,0.042341,0.02667,0.283021,0.008654,0.038186,0.004631,0.115815,0.012081,0.058551,0.0048,0.02583,0.002751,0.01339,0.001399,,0.003569,0.039775,0.004261,0.043165,0.002603,0.002392,0.000861,0.002233,0.001922,0.00085,0.001109,0.001336,0.000781,21
0.069065,0.005756,0.073168,0.007856,0.131352,0.016217,0.010919,0.023202,0.00368,0.141241,0.020746,0.03171,0.015866,0.046071,0.062269,,0.057289,0.00821,0.028041,0.04097,0.376898,0.024152,0.038345,0.002993,0.008977,0.207031,0.011805,0.014043,0.013762,0.037165,0.003931,0.034788,0.007148,0.080673,0.11395,0.193808,0.015776,0.045619,0.006744,0.153646,0.010178,0.045574,0.009527,0.052341,0.003812,0.013945,0.001504,0.00359,0.011839,0.177322,0.015304,0.081194,0.003354,0.002802,0.001146,0.012462,0.00395,0.001078,0.008575,0.004479,0.000849,22
0.033537,,0.040327,0.005005,0.074552,0.010116,0.008277,0.010777,,0.135967,0.014698,0.013205,0.010373,0.0146,0.07141,,0.035602,0.004556,0.014294,0.050526,0.310836,0.013183,0.014969,,0.007062,0.11454,0.006371,0.007109,0.015954,0.032779,0.002995,0.05627,0.007744,0.082926,0.064167,0.081148,0.006718,0.026463,0.005203,0.116954,0.007295,0.059066,0.011192,0.050064,0.002895,0.00811,0.000922,0.004604,0.012993,0.180714,0.012131,0.032992,0.001271,0.000681,0.001296,0.013529,0.001566,0.000921,0.013704,0.002103,0.000288,23
0.083366,0.004944,0.105369,0.019153,0.241353,0.016948,0.012197,0.021487,0.007421,0.23785,0.021712,0.052734,0.018183,0.029461,0.079162,0.003623,0.085479,0.011847,0.014351,0.076736,0.32607,0.013198,0.046357,0.003169,0.013925,0.244576,0.014038,0.026233,0.015945,0.040457,0.004234,0.023237,0.011442,0.085556,0.058201,0.28718,0.014137,0.039854,0.006997,0.173777,0.010188,0.065243,0.010805,0.043461,0.001798,0.00653,,0.00161,0.008015,0.13221,0.008225,0.030923,0.000837,0.000632,0.000629,0.006939,0.000805,0.000337,0.004123,0.000724,0.000138,24
0.023672,0.009381,0.023672,0.002465,0.148075,0.024035,0.015369,0.006903,,0.18849,0.024049,0.029902,0.02032,0.010558,0.077716,0.001991,0.045505,0.007391,0.016419,0.0708,0.454663,0.020684,0.020881,0.002078,0.008094,0.135039,0.010458,0.010859,0.015187,0.048389,0.004492,0.062587,0.013651,0.10745,0.095238,0.004309,0.00935,0.041936,0.007913,0.172593,0.012395,0.086331,0.014993,0.065696,0.003429,0.018155,0.001244,0.004241,0.013768,0.171041,0.015196,0.080274,0.002885,0.002091,0.001446,0.015738,0.004301,0.001262,0.01233,0.004969,0.000789,25
0.022356,0.004811,0.023864,0.002086,0.055263,0.008993,0.006626,0.006077,,0.07033,0.009866,0.011342,0.010585,0.007309,0.028758,,0.026848,0.005252,0.011639,0.018281,0.276691,0.003253,0.007971,0.002094,0.003016,0.057467,0.005423,0.006161,0.007871,0.027119,0.002036,0.009114,,0.044995,0.031977,0.062787,0.004275,0.033682,0.002693,0.07218,0.005972,0.029442,0.004674,0.04918,0.004771,0.010197,0.001043,0.003255,0.008171,0.143148,0.013956,0.054269,0.002464,0.001587,0.00082,0.009831,0.002459,0.000754,0.006069,0.002354,0.000512,26
0.039649,0.004866,0.048401,0.003793,0.144676,0.01392,0.010987,0.014598,,0.200856,0.018543,0.013265,0.014991,0.017055,0.083295,0.002485,0.032612,0.006643,0.029066,0.027191,0.473604,0.004305,0.019,,0.006365,0.17898,0.01156,0.007867,0.010323,0.02875,0.002866,0.013282,0.0034,0.048565,0.032095,0.081144,0.005364,0.062142,0.00508,0.152108,0.012644,0.027628,0.004924,0.048665,0.011004,0.015982,0.002208,0.001654,0.006085,0.110727,0.01724,0.064239,0.004557,0.002635,0.00097,0.008292,0.003354,0.000921,0.004624,0.003131,0.00086,27
0.011648,,0.011429,,0.091201,0.005928,0.009325,0.002882,,0.128987,0.009062,0.021974,0.012561,0.005169,0.042825,,0.044566,0.005151,0.006936,0.040504,0.23431,0.007696,0.020626,0.002013,0.006967,0.105449,0.002995,0.014678,0.009778,0.029158,0.002819,0.036055,0.008635,0.075631,0.051987,0.12071,0.007061,0.034322,0.007815,0.227186,0.009861,0.088765,0.010059,0.001776,0.003049,0.014257,0.000915,0.005168,0.010744,0.155479,0.014271,0.070964,0.003153,0.003559,0.001093,0.013085,0.003571,0.000967,0.00949,0.003369,0.000487,29
0.01583,0.004642,0.016657,,0.095015,0.012333,0.003907,0.004926,,0.147548,0.012834,0.015749,0.006541,0.005579,0.053734,0.001816,0.025895,0.003748,0.008535,0.044024,0.243017,0.005717,0.010586,0.00141,0.00418,0.082264,0.005951,0.004191,0.00992,0.01422,0.001919,0.018082,0.008334,0.065774,0.0371,0.042618,0.0037,0.026989,0.003865,0.135068,0.005456,0.021546,0.006973,0.051164,0.003442,0.008501,0.000713,0.003804,0.008439,0.175329,0.012628,0.050332,0.001384,0.001161,0.000633,0.010252,0.001572,0.00041,0.005765,0.001391,0.000215,30
0.036665,0.004539,0.03558,0.001937,0.102369,0.012774,0.005999,0.006123,0.001188,0.106539,0.011621,0.004517,0.007271,0.008876,0.029783,0.001213,0.018454,0.002837,0.010414,0.013002,0.200551,0.00675,0.007885,0.001007,0.002074,0.062527,0.005026,0.005,0.003516,0.011632,0.001159,0.008954,0.004185,0.04737,0.045518,0.047017,0.002758,0.016084,0.001799,0.071203,0.003619,0.019359,0.002354,0.021798,0.00088,0.003555,0.00045,0.001462,0.004908,0.118701,0.004419,0.030158,0.000703,0.000535,0.000469,0.006593,0.001097,0.000435,0.007972,0.001753,0.000285,31
0.019383,0.002027,0.024031,0.001658,0.148408,0.009045,0.007923,0.005586,0.001601,0.195059,0.015703,0.031036,0.018933,0.009439,0.067913,0.002088,0.044649,0.006897,0.018469,0.018278,0.353059,0.01139,0.011347,,0.003623,0.119299,0.008203,0.005856,0.006158,0.03647,0.002948,0.02774,0.003316,0.044583,0.065932,0.083457,0.006026,0.039179,0.003397,0.130148,0.008416,0.039313,0.004748,0.037137,0.003149,0.008262,0.000878,0.001103,0.003876,0.091328,0.008457,0.033041,0.001442,0.001004,0.000578,0.006278,0.001432,0.000536,0.005271,0.001763,0.000395,32
0.018263,0.003723,0.019211,0.001855,0.103689,0.010678,0.004028,0.004095,0.001104,0.130279,0.012355,0.026922,0.007484,0.006767,0.057456,0.001431,0.039398,0.003832,0.010628,0.002857,0.30252,0.013055,0.010841,0.000864,0.00242,0.087165,0.005755,0.004379,0.003888,0.019314,0.001724,0.015045,0.003794,0.050376,0.081783,0.064098,0.004823,0.02508,0.002121,0.082523,0.004233,0.02532,0.004496,0.041582,0.001326,0.007168,0.000624,0.002077,0.00704,0.166435,0.006994,0.055335,0.001087,0.000953,0.000572,0.010322,0.001896,0.000606,0.012428,0.003724,0.000438,33
0.026598,0.003531,0.025083,0.004341,0.108791,0.009941,0.007051,0.007148,0.002296,0.110328,0.012177,0.029723,0.008042,0.013326,0.049982,0.001386,0.039254,0.004145,0.006917,0.022277,0.257639,0.006573,0.01966,0.001402,0.004362,0.123013,0.006158,0.012319,0.020317,0.024854,0.001678,0.018846,0.00455,0.063591,0.04171,0.136012,0.005309,0.025302,0.003156,0.104308,0.006082,0.052092,0.00634,0.051529,0.00145,0.006854,,0.001487,0.00944,0.172025,0.008776,0.031964,0.000754,0.000512,0.000822,0.012998,0.001191,0.000715,0.014153,0.001876,0.000188,34
0.06619,0.005206,0.058226,0.005386,0.127199,0.01883,0.008612,0.013954,0.002779,0.160887,0.024153,0.026473,0.012133,0.019654,0.073007,0.001725,0.04525,0.005311,0.018067,0.041224,0.442419,0.042892,0.02081,0.00178,0.005764,0.130661,0.005379,0.008577,0.011347,0.031471,0.00376,0.073304,0.005056,0.067783,0.119596,0.107828,0.011025,0.031124,0.002878,0.078337,0.006094,0.028988,0.006697,0.033174,0.002279,0.004998,0.00074,0.000749,0.005378,0.084854,0.005599,0.019996,0.000785,,0.000497,0.003582,0.000637,0.000348,0.002274,0.000584,,36
0.033939,0.006533,0.035198,,0.370247,0.016425,0.014159,0.004685,0.007644,0.287127,0.016324,0.04053,0.011449,0.013691,0.068931,0.001857,0.041285,0.003874,0.019762,0.034425,0.339491,0.049365,0.014835,,0.005574,0.120092,0.00457,0.011036,0.009778,0.012772,0.002689,0.042768,0.004934,0.068817,0.179278,0.068314,0.010137,0.016185,0.005339,0.118875,0.005229,0.02915,0.00755,0.022305,0.001197,0.008356,0.000703,0.000912,0.00667,0.079394,0.004194,0.054632,0.001345,0.00183,0.000709,0.004659,0.001955,0.000734,0.004836,0.002651,0.000619,37
0.04356,0.002725,0.042934,0.003742,0.066018,0.01084,0.007777,0.007531,0.001635,0.130287,0.021772,0.017452,0.009354,0.011453,0.08231,0.001819,0.041322,0.005256,0.012421,0.018394,0.45725,0.027874,0.020985,0.001678,0.002786,0.134132,0.006689,0.00555,0.005369,0.020653,0.002266,0.019192,0.002186,0.035241,0.079372,0.115484,0.008608,0.041671,0.001672,0.078773,0.00614,0.023292,0.003334,0.033774,0.00248,0.0075,0.000845,0.000423,0.00256,0.073258,0.007393,0.030404,0.001434,0.000685,0.00045,0.006312,0.001676,0.000451,0.005024,0.002009,0.000405,38
0.01652,0.003158,0.020473,,0.11191,0.012731,0.006704,0.00271,0.004401,0.209168,0.020917,0.020884,0.010153,0.008833,0.121063,,0.046115,0.005083,0.015149,0.04086,0.514813,0.032895,0.019346,0.001493,0.006621,0.160369,0.00693,0.006156,0.009914,0.031906,0.002819,0.049105,0.00492,0.078972,0.092613,0.07468,0.007188,0.043425,0.006865,0.133799,0.010215,0.034991,0.008217,0.04858,0.003242,0.02459,0.001979,0.000984,0.011052,0.108491,0.009749,0.097341,0.004605,0.004201,0.001095,0.007003,0.004919,0.001386,0.005168,0.005251,0.00158,39
0.015743,0.002759,0.017074,,0.040499,0.009688,0.007438,0.003796,0.080809,0.014734,0.004902,0.004863,0.012776,0.007183,0.042738,,0.02401,0.005512,0.013142,0.024781,0.423357,0.012297,0.015426,,0.003533,0.094434,0.005371,0.006669,0.014739,0.051617,0.002434,0.027836,0.005476,0.070543,0.051363,0.083001,0.004495,0.028144,0.004321,0.121899,0.006247,0.064848,0.007714,0.058937,0.001815,0.010951,0.00123,0.002296,0.012177,0.193362,0.009215,0.051664,0.001126,0.00094,0.000866,0.012836,0.001892,0.000856,0.015827,0.003482,0.000329,40
0.004797,,0.007119,,0.048708,0.005981,0.005689,0.002322,0.001973,0.087101,0.008534,0.009109,0.008847,0.003858,0.041808,,0.020888,0.003991,0.007153,0.030371,0.274413,0.01269,0.012638,,0.005968,0.105187,0.005979,0.006411,0.022745,0.033512,0.003227,0.04723,0.005955,0.079064,0.082327,0.065219,0.005307,0.019977,0.008256,0.214428,0.006713,0.06604,0.008566,0.041702,0.001558,0.016395,0.000928,0.00156,0.009647,0.137156,0.008585,0.080254,0.002454,0.002298,0.000771,0.008899,0.003497,0.000869,0.006706,0.003738,0.000676,41
0.059709,0.00888,0.078416,0.011225,0.220525,0.033663,0.032249,0.025083,0.00512,0.403019,0.045991,0.064923,0.041862,0.039043,0.222239,0.008801,0.148454,0.018713,0.040924,0.027576,0.439455,0.02307,0.04716,0.003357,0.009904,0.271232,0.020567,0.021376,0.018051,0.076406,0.008366,0.03664,0.005324,0.068537,0.119176,0.232359,0.021111,0.066474,0.005862,0.166091,0.021043,0.083833,0.011206,0.055942,0.008199,0.010761,0.001436,0.002879,0.009227,0.167947,0.01773,0.038303,0.001816,0.00077,0.000856,0.013877,0.001757,0.000672,0.010583,0.002021,0.000292,42
0.019573,0.003753,0.017806,0.001618,0.10957,0.010809,0.009041,0.004837,0.001414,0.139867,0.015545,0.028858,0.012119,0.006961,0.051397,0.002144,0.048009,0.005143,0.014079,0.026412,0.43196,0.015598,0.02004,0.001404,0.003714,0.102345,0.005047,0.008792,0.011535,0.026548,0.002511,0.019702,0.002676,0.047005,0.056828,0.091708,0.006521,0.040017,0.002798,0.09809,0.007157,0.036495,0.005589,0.056198,0.003565,0.011863,0.00084,0.000811,0.005467,0.115974,0.011124,0.040813,0.001633,0.000977,0.000499,0.007301,0.001602,0.000429,0.004954,0.00173,0.000293,43
0.111621,0.01856,0.142545,0.019456,0.191297,0.046854,0.008446,0.030315,0.006499,0.266602,0.043445,0.045709,0.018813,0.042838,0.12245,0.004378,0.105606,0.012181,0.026415,0.021954,0.308717,0.019713,0.051174,0.0028,0.006592,0.233953,0.010491,0.030001,0.017199,0.053407,0.005226,0.021436,0.002215,0.04467,0.080807,0.434994,0.030173,0.041559,0.002486,0.091685,0.011392,0.05391,0.007052,0.036802,0.00215,0.005163,0.00072,0.001048,0.006021,0.139898,,0.024162,0.000886,0.00058,0.000726,0.010122,0.001012,0.00059,0.011337,0.001503,0.000269,44
0.011687,,0.0114,0.004097,0.025839,0.007869,0.003825,0.003901,,0.054621,0.006907,0.008547,0.00396,0.004724,0.028772,,0.019785,0.00249,0.00665,0.030625,0.245777,0.00641,0.0074,,0.003457,0.052023,0.003821,0.003523,0.013891,0.018299,0.001906,0.032597,0.006612,0.061217,0.036107,0.042522,0.004192,0.03115,0.004647,0.104743,0.006064,0.026181,0.007714,0.065276,0.003636,0.019239,0.001291,0.002271,0.010598,0.15377,0.01092,0.081772,0.00251,0.003369,0.000789,0.007025,0.002431,0.000629,0.003323,0.001761,0.00041,45
0.023849,0.002447,0.024404,0.001913,0.110902,0.006225,0.007828,0.005422,0.001245,0.128224,0.009579,0.024023,0.01039,0.010116,0.045197,0.002084,0.042971,0.004161,0.011941,0.019237,0.266537,0.004064,0.018969,0.001355,0.002497,0.082212,0.003043,0.008481,0.005618,0.023293,0.001113,0.011034,0.003319,0.056879,0.025506,0.114162,0.003875,0.026746,0.002329,0.07417,0.004893,0.035318,0.005257,0.043188,0.002497,0.004795,0.000553,0.001141,0.00902,0.162368,0.011808,0.024007,0.000798,0.000368,0.000783,0.012238,0.000901,0.000517,0.01033,0.001061,,46
0.018553,0.003098,0.022684,0.002041,0.096624,0.011473,0.005471,0.00758,0.00158,0.19758,0.017793,0.016865,0.0107,0.010788,0.095599,0.001471,0.041927,0.004686,0.016829,0.03624,0.39256,0.014326,0.019551,,0.008168,0.180902,0.006316,0.006501,0.011354,0.041415,0.00267,0.046055,0.005986,0.100299,0.064084,0.097652,0.002474,0.018069,0.006967,0.176416,0.009094,0.059172,0.007131,0.036068,0.001361,0.016392,0.000671,0.000782,0.011932,0.121169,0.006466,0.08433,0.001701,0.002297,0.000752,0.006988,0.002615,0.000804,0.006113,0.003227,0.000598,48
0.021134,0.003427,0.029736,0.002013,0.174206,0.011333,0.014455,0.008256,,0.266573,0.016606,0.02401,0.018083,0.012964,0.08969,,0.05706,0.00682,0.019534,0.036451,0.43481,0.015672,0.027285,0.001668,0.007,0.165928,0.00621,0.012038,0.012558,0.03882,0.002921,0.040172,0.004461,0.086285,0.058495,0.117782,0.005349,0.029544,0.006141,0.138358,0.009504,0.051254,0.007429,0.043824,0.002525,0.014459,0.001063,0.00105,0.010135,0.134782,0.010308,0.068454,0.002604,0.001474,0.000897,0.009514,0.003289,0.00086,0.007232,0.003386,0.000605,49
0.040035,0.012177,0.038198,0.002803,0.127643,0.018438,0.008543,0.008877,0.001489,0.120911,0.014638,0.025354,0.007851,0.014714,0.042249,,0.035705,0.00336,0.011932,0.021583,0.267225,0.001982,0.014449,0.001053,0.003747,0.097286,0.003526,0.00941,0.008739,0.011922,0.001156,0.020585,0.003295,0.070015,0.023435,0.088283,0.002534,0.014036,0.002792,0.100904,0.004791,0.023398,0.003489,0.025867,0.000875,0.0113,0.000592,0.000958,0.007108,0.099077,0.003652,0.082066,0.00153,0.00288,0.000637,0.005142,0.002674,0.00095,0.006188,0.004392,0.001164,50
0.032123,0.005414,0.035811,0.003324,0.101188,0.014797,0.004272,0.006929,0.001674,0.123759,0.016064,0.019362,0.006895,0.012133,0.055271,0.001459,0.027764,0.0038,0.014767,0.013774,0.335619,0.005916,0.012954,0.001166,0.002651,0.110714,0.003806,0.005363,0.006334,0.014813,0.001304,0.011376,0.001643,0.031807,0.026193,0.085419,0.003095,0.023155,0.001617,0.067721,0.004556,0.01976,0.002466,0.032148,0.001439,0.004735,0.000532,0.00059,0.0035,0.10275,0.004685,0.021722,0.000652,0.000515,0.000382,0.004335,0.000682,0.000347,0.00455,0.000948,0.000234,51
0.014704,0.001375,0.017428,0.001602,0.052476,0.007928,0.001984,0.004154,,0.129554,0.01691,0.008183,0.004282,0.006775,0.08042,0.002568,0.025806,0.00326,0.01162,0.019059,0.335115,0.013531,0.009756,0.001097,0.003095,0.108364,0.008132,0.002163,0.006532,0.015293,0.002019,0.030074,0.00342,0.052021,0.077066,0.058089,0.005602,0.027702,0.002324,0.097871,0.005257,0.026343,0.004525,0.044688,0.001463,0.008509,0.00078,0.001679,0.005748,0.135242,0.00597,0.045276,0.000893,0.00082,,0.005762,0.001124,0.000355,0.005568,0.001584,0.000235,52
0.027542,0.00285,0.037066,0.002719,0.039683,0.012524,0.002695,0.007993,0.001722,0.09358,0.022152,0.010613,0.005777,0.012316,0.057603,0.002631,0.025031,0.004364,0.016904,0.022809,0.353446,0.020816,0.013736,0.001961,0.002727,0.09429,0.008859,0.003045,0.004631,0.013932,0.001929,0.014747,0.003197,0.053142,0.08978,0.07085,0.008387,0.048375,0.002111,0.094097,0.005939,0.014361,0.004947,0.05825,0.004618,0.007771,0.000775,0.001218,0.006162,0.142991,0.012786,0.033542,0.001186,0.000653,0.000467,0.008148,0.000979,0.000312,0.004549,0.000774,0.000153,53
0.04623,0.015677,0.047835,0.004746,0.197233,0.037787,0.012941,0.012495,0.002159,0.263843,0.032217,0.028936,0.016449,0.018236,0.114174,0.002661,0.050477,0.007979,0.022041,0.017676,0.380187,0.01153,0.023957,0.001858,0.003197,0.165066,0.006723,0.008704,0.006095,0.033006,0.002562,0.019318,0.001466,0.029116,0.040795,0.107452,0.004329,0.033342,0.001498,0.087805,0.009929,0.034809,0.003244,0.037458,0.00285,0.007986,0.001103,0.000514,0.00246,0.094346,0.007452,0.029115,0.001237,0.000609,0.000363,0.005314,0.001088,0.000309,0.003636,0.001149,0.000249,54
0.023087,,0.022242,,0.174085,0.013383,0.018608,,0.006141,0.221863,0.021441,0.034667,0.022973,0.010322,0.066573,,0.065093,0.008266,0.020291,0.024717,0.347505,0.008565,0.026527,,0.006368,0.121058,0.008361,0.01299,0.010297,0.02815,0.003585,0.0311,0.003973,0.050135,0.032021,0.110328,0.006468,0.035614,0.006275,0.174328,0.01193,0.056383,0.005577,0.043976,0.003707,0.013331,0.0016,0.001802,0.007291,0.127081,0.008399,0.055403,0.002321,0.002795,0.000875,0.007206,0.00229,0.000837,0.005534,0.002262,0.000641,55
0.116675,0.020099,0.145668,0.016914,0.282832,0.062003,0.014103,0.038105,0.006362,0.594978,0.069656,0.070608,0.029088,0.057587,0.31628,0.009012,0.172492,0.018393,0.054536,0.067584,0.400065,0.020474,0.092399,0.00668,,0.215174,0.013144,0.011683,0.012127,0.029845,0.004174,0.020103,,0.043407,0.057648,0.206985,0.013344,0.052608,0.0025,0.081199,0.011356,0.02219,0.004456,0.023969,0.003667,0.00422,0.000895,0.00092,0.002668,0.063489,0.005415,0.019488,0.000945,0.000598,0.000454,0.004098,0.000876,0.000385,0.003627,0.001173,0.000289,56
